,missing_count,missing_pct
F3774,7076,77.91235410702488
F3772,7076,77.91235410702488
F3669,7076,77.91235410702488
F3667,7076,77.91235410702488
F3340,7076,77.91235410702488
F3453,7076,77.91235410702488
F3343,7076,77.91235410702488
F3450,7076,77.91235410702488
F3342,7076,77.91235410702488
F3345,7076,77.91235410702488
F3448,7076,77.91235410702488
F3664,7076,77.91235410702488
F3451,7076,77.91235410702488
F3666,7076,77.91235410702488
F3047,7062,77.7582030389782
F3044,7062,77.7582030389782
F3084,7032,77.4278793217353
F3081,7032,77.4278793217353
F3079,7025,77.35080378771195
F3082,7025,77.35080378771195
F549,6990,76.96542611759524
F546,6990,76.96542611759524
F246,6990,76.96542611759524
F243,6990,76.96542611759524
F444,6989,76.95441532702047
F447,6989,76.95441532702047
F138,6989,76.95441532702047
F135,6989,76.95441532702047
F544,6986,76.9213829552962
F244,6986,76.9213829552962
F241,6986,76.9213829552962
F547,6986,76.9213829552962
F442,6985,76.91037216472142
F136,6985,76.91037216472142
F133,6985,76.91037216472142
F445,6985,76.91037216472142
F2424,6914,76.12860603391324
F2722,6914,76.12860603391324
F2234,6914,76.12860603391324
F2829,6914,76.12860603391324
F2725,6914,76.12860603391324
F2427,6914,76.12860603391324
F2525,6914,76.12860603391324
F2522,6914,76.12860603391324
F2231,6914,76.12860603391324
F2832,6914,76.12860603391324
F3855,6905,76.02950891874036
F3846,6905,76.02950891874036
F3852,6905,76.02950891874036
F3879,6827,75.17066725390883
F3142,6690,73.66218894516626
F3145,6690,73.66218894516626
F604,6684,73.59612420171769
F300,6684,73.59612420171769
F303,6684,73.59612420171769
F607,6684,73.59612420171769
F199,6683,73.58511341114293
F505,6683,73.58511341114293
F502,6683,73.58511341114293
F202,6683,73.58511341114293
F4,6491,71.47104162078838
F306,6491,71.47104162078838
F309,6491,71.47104162078838
F1,6491,71.47104162078838
F2622,6455,71.07465316009689
F2625,6455,71.07465316009689
F2327,6455,71.07465316009689
F2330,6455,71.07465316009689
F2940,6455,71.07465316009689
F2937,6455,71.07465316009689
F2284,5944,65.44813917639286
F2580,5944,65.44813917639286
F2778,5944,65.44813917639286
F2781,5944,65.44813917639286
F2888,5944,65.44813917639286
F2885,5944,65.44813917639286
F2480,5944,65.44813917639286
F2577,5944,65.44813917639286
F2287,5944,65.44813917639286
F2483,5944,65.44813917639286
F3395,5845,64.3580709094913
F3398,5845,64.3580709094913
F3722,5845,64.3580709094913
F3719,5845,64.3580709094913
F406,5842,64.32503853776701
F100,5842,64.32503853776701
F508,5842,64.32503853776701
F97,5842,64.32503853776701
F205,5842,64.32503853776701
F409,5842,64.32503853776701
F511,5842,64.32503853776701
F208,5842,64.32503853776701
F3043,5824,64.12684430742127
F3046,5824,64.12684430742127
F2381,5765,63.477207663510235
F2996,5765,63.477207663510235
F2993,5765,63.477207663510235
F2384,5765,63.477207663510235
F2677,5765,63.477207663510235
F2680,5765,63.477207663510235
F558,5735,63.14688394626734
F258,5735,63.14688394626734
F255,5735,63.14688394626734
F561,5735,63.14688394626734
F147,5732,63.113851574543055
F459,5732,63.113851574543055
F456,5732,63.113851574543055
F150,5732,63.113851574543055
F3096,5713,62.90464655362255
F3093,5713,62.90464655362255
F55,5693,62.68443074212728
F360,5693,62.68443074212728
F363,5693,62.68443074212728
F58,5693,62.68443074212728
F253,5689,62.64038757982823
F256,5689,62.64038757982823
F556,5689,62.64038757982823
F559,5689,62.64038757982823
F454,5686,62.60735520810394
F457,5686,62.60735520810394
F145,5686,62.60735520810394
F148,5686,62.60735520810394
F3094,5655,62.26602070028628
F3091,5655,62.26602070028628
F3099,5537,60.966747412464215
F3102,5537,60.966747412464215
F564,5458,60.09689495705791
F261,5458,60.09689495705791
F264,5458,60.09689495705791
F567,5458,60.09689495705791
F156,5456,60.07487337590839
F153,5456,60.07487337590839
F462,5456,60.07487337590839
F465,5456,60.07487337590839
F3567,5330,58.68751376348822
F3240,5330,58.68751376348822
F3243,5330,58.68751376348822
F3564,5330,58.68751376348822
F3351,5327,58.65448139176392
F3348,5327,58.65448139176392
F3675,5327,58.65448139176392
F3672,5327,58.65448139176392
F3459,5319,58.56639506716582
F3780,5319,58.56639506716582
F3783,5319,58.56639506716582
F3456,5319,58.56639506716582
F2899,5146,56.66152829773178
F2789,5146,56.66152829773178
F2896,5146,56.66152829773178
F2491,5146,56.66152829773178
F2494,5146,56.66152829773178
F2591,5146,56.66152829773178
F2588,5146,56.66152829773178
F2298,5146,56.66152829773178
F2295,5146,56.66152829773178
F2792,5146,56.66152829773178
F2297,4692,51.66262937678925
F2788,4692,51.66262937678925
F2895,4692,51.66262937678925
F2587,4692,51.66262937678925
F2493,4692,51.66262937678925
F2490,4692,51.66262937678925
F2590,4692,51.66262937678925
F2294,4692,51.66262937678925
F2898,4692,51.66262937678925
F2791,4692,51.66262937678925
F2392,4476,49.284298612640384
F2395,4476,49.284298612640384
F2688,4476,49.284298612640384
F2691,4476,49.284298612640384
F3004,4476,49.284298612640384
F3007,4476,49.284298612640384
F374,4444,48.93195331424796
F371,4444,48.93195331424796
F69,4444,48.93195331424796
F66,4444,48.93195331424796
F2391,4043,44.51662629376789
F2690,4043,44.51662629376789
F3006,4043,44.51662629376789
F2394,4043,44.51662629376789
F2687,4043,44.51662629376789
F3003,4043,44.51662629376789
F68,4003,44.07619467077736
F370,4003,44.07619467077736
F65,4003,44.07619467077736
F373,4003,44.07619467077736
F2777,3842,42.303457388240474
F2887,3842,42.303457388240474
F2780,3842,42.303457388240474
F2576,3842,42.303457388240474
F2884,3842,42.303457388240474
F2482,3842,42.303457388240474
F2286,3842,42.303457388240474
F2479,3842,42.303457388240474
F2283,3842,42.303457388240474
F2579,3842,42.303457388240474
F3110,3839,42.270425016516185
F3113,3839,42.270425016516185
F272,3797,41.807971812376124
F575,3797,41.807971812376124
F578,3797,41.807971812376124
F275,3797,41.807971812376124
F164,3793,41.76392865007708
F167,3793,41.76392865007708
F473,3793,41.76392865007708
F476,3793,41.76392865007708
F3109,3442,37.89914115833517
F3112,3442,37.89914115833517
F2485,3404,37.48073111649416
F2786,3404,37.48073111649416
F2890,3404,37.48073111649416
F2893,3404,37.48073111649416
F2289,3404,37.48073111649416
F2585,3404,37.48073111649416
F2488,3404,37.48073111649416
F2582,3404,37.48073111649416
F2783,3404,37.48073111649416
F2292,3404,37.48073111649416
F274,3385,37.27152609557366
F271,3385,37.27152609557366
F577,3385,37.27152609557366
F574,3385,37.27152609557366
F472,3381,37.22748293327461
F163,3381,37.22748293327461
F166,3381,37.22748293327461
F475,3381,37.22748293327461
F2486,3348,36.86412684430742
F2787,3348,36.86412684430742
F2784,3348,36.86412684430742
F2290,3348,36.86412684430742
F2894,3348,36.86412684430742
F2891,3348,36.86412684430742
F2293,3348,36.86412684430742
F2583,3348,36.86412684430742
F2586,3348,36.86412684430742
F2489,3348,36.86412684430742
F61,3323,36.58885707993834
F369,3323,36.58885707993834
F64,3323,36.58885707993834
F366,3323,36.58885707993834
F2390,3292,36.24752257212068
F3002,3292,36.24752257212068
F2387,3292,36.24752257212068
F2683,3292,36.24752257212068
F2686,3292,36.24752257212068
F2999,3292,36.24752257212068
F2995,3272,36.02730676062541
F2380,3272,36.02730676062541
F2383,3272,36.02730676062541
F2992,3272,36.02730676062541
F2679,3272,36.02730676062541
F2676,3272,36.02730676062541
F573,3269,35.99427438890112
F267,3269,35.99427438890112
F270,3269,35.99427438890112
F570,3269,35.99427438890112
F162,3266,35.96124201717683
F159,3266,35.96124201717683
F471,3266,35.96124201717683
F468,3266,35.96124201717683
F3108,3241,35.68597225280775
F3105,3241,35.68597225280775
F57,3186,35.08037877119577
F359,3186,35.08037877119577
F54,3186,35.08037877119577
F362,3186,35.08037877119577
F2285,3018,33.230565954635544
F2282,3018,33.230565954635544
F2575,3018,33.230565954635544
F2578,3018,33.230565954635544
F2776,3018,33.230565954635544
F2481,3018,33.230565954635544
F2779,3018,33.230565954635544
F2883,3018,33.230565954635544
F2478,3018,33.230565954635544
F2886,3018,33.230565954635544
F2682,2956,32.54789693900022
F2389,2956,32.54789693900022
F3001,2956,32.54789693900022
F2685,2956,32.54789693900022
F2386,2956,32.54789693900022
F2998,2956,32.54789693900022
F368,2940,32.37172428980401
F60,2940,32.37172428980401
F63,2940,32.37172428980401
F365,2940,32.37172428980401
F3101,2747,30.246641708874698
F3098,2747,30.246641708874698
F263,2681,29.51992953094032
F563,2681,29.51992953094032
F260,2681,29.51992953094032
F566,2681,29.51992953094032
F155,2676,29.464875578066508
F152,2676,29.464875578066508
F461,2676,29.464875578066508
F464,2676,29.464875578066508
F3892,2598,28.606033913234967
F2991,2574,28.34177493944065
F2994,2574,28.34177493944065
F2675,2574,28.34177493944065
F2678,2574,28.34177493944065
F2382,2574,28.34177493944065
F2379,2574,28.34177493944065
F3107,2562,28.20964545254349
F3104,2562,28.20964545254349
F569,2522,27.769213829552964
F266,2522,27.769213829552964
F269,2522,27.769213829552964
F572,2522,27.769213829552964
F470,2519,27.736181457828675
F161,2519,27.736181457828675
F467,2519,27.736181457828675
F158,2519,27.736181457828675
F2892,2481,27.317771415987668
F2581,2481,27.317771415987668
F2487,2481,27.317771415987668
F2584,2481,27.317771415987668
F2782,2481,27.317771415987668
F2785,2481,27.317771415987668
F2291,2481,27.317771415987668
F2484,2481,27.317771415987668
F2288,2481,27.317771415987668
F2889,2481,27.317771415987668
F361,2467,27.16362034794098
F358,2467,27.16362034794098
F56,2467,27.16362034794098
F53,2467,27.16362034794098
F2385,2368,26.07355208103942
F2388,2368,26.07355208103942
F2997,2368,26.07355208103942
F2684,2368,26.07355208103942
F2681,2368,26.07355208103942
F3000,2368,26.07355208103942
F364,2340,25.765249944946046
F367,2340,25.765249944946046
F59,2340,25.765249944946046
F62,2340,25.765249944946046
F3106,2208,24.311825589077294
F3103,2208,24.311825589077294
F3100,2166,23.84937238493724
F3097,2166,23.84937238493724
F568,2157,23.75027526976437
F571,2157,23.75027526976437
F268,2157,23.75027526976437
F265,2157,23.75027526976437
F157,2153,23.706232107465315
F469,2153,23.706232107465315
F466,2153,23.706232107465315
F160,2153,23.706232107465315
F262,2071,22.80334728033473
F259,2071,22.80334728033473
F562,2071,22.80334728033473
F565,2071,22.80334728033473
F151,2066,22.74829332746091
F460,2066,22.74829332746091
F463,2066,22.74829332746091
F154,2066,22.74829332746091
F3188,1353,14.897599647654703
F3185,1353,14.897599647654703
F3509,1353,14.897599647654703
F3512,1353,14.897599647654703
F3296,1346,14.82052411363136
F3620,1346,14.82052411363136
F3617,1346,14.82052411363136
F3293,1346,14.82052411363136
F2256,1304,14.358070909491301
F2259,1304,14.358070909491301
F2854,1304,14.358070909491301
F2851,1304,14.358070909491301
F2848,1304,14.358070909491301
F2857,1304,14.358070909491301
F2446,1304,14.358070909491301
F2452,1304,14.358070909491301
F2443,1304,14.358070909491301
F2449,1304,14.358070909491301
F2747,1304,14.358070909491301
F2750,1304,14.358070909491301
F2741,1304,14.358070909491301
F2744,1304,14.358070909491301
F2543,1304,14.358070909491301
F2540,1304,14.358070909491301
F2253,1304,14.358070909491301
F2250,1304,14.358070909491301
F2549,1304,14.358070909491301
F2546,1304,14.358070909491301
F3554,1303,14.347060118916538
F3551,1303,14.347060118916538
F3230,1303,14.347060118916538
F3227,1303,14.347060118916538
F3335,1297,14.280995375467958
F3338,1297,14.280995375467958
F3659,1297,14.280995375467958
F3662,1297,14.280995375467958
F2349,1025,11.28606033913235
F2346,1025,11.28606033913235
F2355,1025,11.28606033913235
F2352,1025,11.28606033913235
F2650,1025,11.28606033913235
F2647,1025,11.28606033913235
F2644,1025,11.28606033913235
F2641,1025,11.28606033913235
F2959,1025,11.28606033913235
F2962,1025,11.28606033913235
F2965,1025,11.28606033913235
F2956,1025,11.28606033913235
F334,1007,11.08786610878661
F331,1007,11.08786610878661
F328,1007,11.08786610878661
F325,1007,11.08786610878661
F23,1007,11.08786610878661
F26,1007,11.08786610878661
F29,1007,11.08786610878661
F20,1007,11.08786610878661
F3071,822,9.050869852455406
F3068,822,9.050869852455406
F3065,822,9.050869852455406
F3062,822,9.050869852455406
F233,788,8.676502972913456
F227,788,8.676502972913456
F224,788,8.676502972913456
F533,788,8.676502972913456
F527,788,8.676502972913456
F536,788,8.676502972913456
F530,788,8.676502972913456
F230,788,8.676502972913456
F116,781,8.599427438890112
F122,781,8.599427438890112
F431,781,8.599427438890112
F428,781,8.599427438890112
F425,781,8.599427438890112
F125,781,8.599427438890112
F434,781,8.599427438890112
F119,781,8.599427438890112
F2541,759,8.35719004624532
F2257,759,8.35719004624532
F2254,759,8.35719004624532
F2260,759,8.35719004624532
F2251,759,8.35719004624532
F2855,759,8.35719004624532
F2852,759,8.35719004624532
F2849,759,8.35719004624532
F2858,759,8.35719004624532
F2544,759,8.35719004624532
F2751,759,8.35719004624532
F2444,759,8.35719004624532
F2447,759,8.35719004624532
F2748,759,8.35719004624532
F2453,759,8.35719004624532
F2742,759,8.35719004624532
F2745,759,8.35719004624532
F2547,759,8.35719004624532
F2550,759,8.35719004624532
F2450,759,8.35719004624532
F2645,695,7.652499449460472
F2966,695,7.652499449460472
F2957,695,7.652499449460472
F2963,695,7.652499449460472
F2648,695,7.652499449460472
F2642,695,7.652499449460472
F2651,695,7.652499449460472
F2356,695,7.652499449460472
F2353,695,7.652499449460472
F2347,695,7.652499449460472
F2350,695,7.652499449460472
F2960,695,7.652499449460472
F30,680,7.487337590839021
F329,680,7.487337590839021
F326,680,7.487337590839021
F335,680,7.487337590839021
F21,680,7.487337590839021
F332,680,7.487337590839021
F24,680,7.487337590839021
F27,680,7.487337590839021
F3069,655,7.212067826469941
F3072,655,7.212067826469941
F3063,655,7.212067826469941
F3066,655,7.212067826469941
F537,641,7.057916758423255
F231,641,7.057916758423255
F234,641,7.057916758423255
F531,641,7.057916758423255
F225,641,7.057916758423255
F534,641,7.057916758423255
F528,641,7.057916758423255
F228,641,7.057916758423255
F426,635,6.9918520149746755
F117,635,6.9918520149746755
F120,635,6.9918520149746755
F435,635,6.9918520149746755
F123,635,6.9918520149746755
F126,635,6.9918520149746755
F432,635,6.9918520149746755
F429,635,6.9918520149746755
F2842,626,6.8927548998018064
F2537,626,6.8927548998018064
F2534,626,6.8927548998018064
F2735,626,6.8927548998018064
F2437,626,6.8927548998018064
F2244,626,6.8927548998018064
F2247,626,6.8927548998018064
F2845,626,6.8927548998018064
F2738,626,6.8927548998018064
F2440,626,6.8927548998018064
F2249,476,5.241136313587315
F2542,476,5.241136313587315
F2856,476,5.241136313587315
F2853,476,5.241136313587315
F2847,476,5.241136313587315
F2743,476,5.241136313587315
F2749,476,5.241136313587315
F2252,476,5.241136313587315
F2258,476,5.241136313587315
F2255,476,5.241136313587315
F2539,476,5.241136313587315
F2548,476,5.241136313587315
F2746,476,5.241136313587315
F2442,476,5.241136313587315
F2451,476,5.241136313587315
F2740,476,5.241136313587315
F2850,476,5.241136313587315
F2445,476,5.241136313587315
F2448,476,5.241136313587315
F2545,476,5.241136313587315
F333,404,4.4483593922043605
F28,404,4.4483593922043605
F19,404,4.4483593922043605
F22,404,4.4483593922043605
F25,404,4.4483593922043605
F327,404,4.4483593922043605
F330,404,4.4483593922043605
F324,404,4.4483593922043605
F2354,403,4.437348601629597
F2351,403,4.437348601629597
F2345,403,4.437348601629597
F2958,403,4.437348601629597
F2643,403,4.437348601629597
F2649,403,4.437348601629597
F2640,403,4.437348601629597
F2964,403,4.437348601629597
F2955,403,4.437348601629597
F2646,403,4.437348601629597
F2961,403,4.437348601629597
F2348,403,4.437348601629597
F2248,402,4.426337811054834
F2535,402,4.426337811054834
F2245,402,4.426337811054834
F2843,402,4.426337811054834
F2846,402,4.426337811054834
F2438,402,4.426337811054834
F2736,402,4.426337811054834
F2441,402,4.426337811054834
F2538,402,4.426337811054834
F2739,402,4.426337811054834
F322,392,4.3162299053072015
F17,392,4.3162299053072015
F319,392,4.3162299053072015
F14,392,4.3162299053072015
F2635,391,4.305219114732438
F2340,391,4.305219114732438
F2953,391,4.305219114732438
F2638,391,4.305219114732438
F2343,391,4.305219114732438
F2950,391,4.305219114732438
F532,365,4.018938559788593
F229,365,4.018938559788593
F223,365,4.018938559788593
F535,365,4.018938559788593
F529,365,4.018938559788593
F526,365,4.018938559788593
F232,365,4.018938559788593
F226,365,4.018938559788593
F2636,359,3.9528738163400137
F2639,359,3.9528738163400137
F2954,359,3.9528738163400137
F2951,359,3.9528738163400137
F2344,359,3.9528738163400137
F2341,359,3.9528738163400137
F121,358,3.94186302576525
F118,358,3.94186302576525
F433,358,3.94186302576525
F115,358,3.94186302576525
F430,358,3.94186302576525
F427,358,3.94186302576525
F424,358,3.94186302576525
F124,358,3.94186302576525
F3061,353,3.8868090728914333
F3064,353,3.8868090728914333
F3067,353,3.8868090728914333
F3070,353,3.8868090728914333
F15,334,3.677604051970931
F320,334,3.677604051970931
F323,334,3.677604051970931
F18,334,3.677604051970931
F3057,328,3.6115393085223517
F3060,328,3.6115393085223517
F222,297,3.270204800704691
F525,297,3.270204800704691
F219,297,3.270204800704691
F522,297,3.270204800704691
F114,291,3.2041400572561107
F111,291,3.2041400572561107
F423,291,3.2041400572561107
F420,291,3.2041400572561107
F3767,246,2.708654481391764
F3770,246,2.708654481391764
F3443,246,2.708654481391764
F3446,246,2.708654481391764
F221,245,2.6976436908170007
F524,245,2.6976436908170007
F521,245,2.6976436908170007
F218,245,2.6976436908170007
F3056,243,2.675622109667474
F3059,243,2.675622109667474
F110,238,2.6205681567936576
F422,238,2.6205681567936576
F113,238,2.6205681567936576
F419,238,2.6205681567936576
F2243,112,1.2332085443734861
F2436,112,1.2332085443734861
F2536,112,1.2332085443734861
F2533,112,1.2332085443734861
F2439,112,1.2332085443734861
F2737,112,1.2332085443734861
F2246,112,1.2332085443734861
F2734,112,1.2332085443734861
F2844,112,1.2332085443734861
F2841,112,1.2332085443734861
F3401,111,1.2221977537987228
F3725,111,1.2221977537987228
F3404,111,1.2221977537987228
F3728,111,1.2221977537987228
F3521,103,1.1341114292006167
F3200,103,1.1341114292006167
F3197,103,1.1341114292006167
F3524,103,1.1341114292006167
F3305,97,1.068046685752037
F3308,97,1.068046685752037
F3632,97,1.068046685752037
F3629,97,1.068046685752037
F16,85,0.9359171988548777
F13,85,0.9359171988548777
F321,85,0.9359171988548777
F318,85,0.9359171988548777
F2637,75,0.8258092931072452
F2634,75,0.8258092931072452
F2952,75,0.8258092931072452
F2949,75,0.8258092931072452
F2342,75,0.8258092931072452
F2339,75,0.8258092931072452
F217,59,0.6496366439110328
F523,59,0.6496366439110328
F220,59,0.6496366439110328
F520,59,0.6496366439110328
F418,52,0.5725611098876899
F421,52,0.5725611098876899
F112,52,0.5725611098876899
F109,52,0.5725611098876899
F3058,51,0.5615503193129266
F3055,51,0.5615503193129266
F3868,33,0.36335608896718785
F3867,33,0.36335608896718785
F3865,33,0.36335608896718785
F3864,33,0.36335608896718785
F3862,33,0.36335608896718785
F3856,32,0.35234529839242457
F3869,32,0.35234529839242457
F3866,32,0.35234529839242457
F3863,32,0.35234529839242457
F3857,31,0.34133450781766134
F3858,31,0.34133450781766134
F3870,31,0.34133450781766134
F956,16,0.17617264919621228
F955,16,0.17617264919621228
F954,16,0.17617264919621228
F953,16,0.17617264919621228
F952,16,0.17617264919621228
F951,16,0.17617264919621228
F950,16,0.17617264919621228
F948,16,0.17617264919621228
F947,16,0.17617264919621228
F946,16,0.17617264919621228
F945,16,0.17617264919621228
F976,16,0.17617264919621228
F975,16,0.17617264919621228
F974,16,0.17617264919621228
F973,16,0.17617264919621228
F972,16,0.17617264919621228
F971,16,0.17617264919621228
F970,16,0.17617264919621228
F969,16,0.17617264919621228
F968,16,0.17617264919621228
F967,16,0.17617264919621228
F966,16,0.17617264919621228
F965,16,0.17617264919621228
F964,16,0.17617264919621228
F963,16,0.17617264919621228
F962,16,0.17617264919621228
F961,16,0.17617264919621228
F992,16,0.17617264919621228
F991,16,0.17617264919621228
F990,16,0.17617264919621228
F989,16,0.17617264919621228
F988,16,0.17617264919621228
F987,16,0.17617264919621228
F986,16,0.17617264919621228
F985,16,0.17617264919621228
F984,16,0.17617264919621228
F983,16,0.17617264919621228
F982,16,0.17617264919621228
F981,16,0.17617264919621228
F980,16,0.17617264919621228
F979,16,0.17617264919621228
F978,16,0.17617264919621228
F977,16,0.17617264919621228
F1008,16,0.17617264919621228
F1007,16,0.17617264919621228
F1006,16,0.17617264919621228
F1005,16,0.17617264919621228
F1004,16,0.17617264919621228
F1003,16,0.17617264919621228
F1002,16,0.17617264919621228
F1001,16,0.17617264919621228
F1000,16,0.17617264919621228
F999,16,0.17617264919621228
F998,16,0.17617264919621228
F997,16,0.17617264919621228
F996,16,0.17617264919621228
F995,16,0.17617264919621228
F994,16,0.17617264919621228
F993,16,0.17617264919621228
F1024,16,0.17617264919621228
F1023,16,0.17617264919621228
F1022,16,0.17617264919621228
F1021,16,0.17617264919621228
F1020,16,0.17617264919621228
F1019,16,0.17617264919621228
F1018,16,0.17617264919621228
F1017,16,0.17617264919621228
F1016,16,0.17617264919621228
F1015,16,0.17617264919621228
F1014,16,0.17617264919621228
F1013,16,0.17617264919621228
F1012,16,0.17617264919621228
F1011,16,0.17617264919621228
F1010,16,0.17617264919621228
F1009,16,0.17617264919621228
F1040,16,0.17617264919621228
F1039,16,0.17617264919621228
F1038,16,0.17617264919621228
F1037,16,0.17617264919621228
F1036,16,0.17617264919621228
F1035,16,0.17617264919621228
F1034,16,0.17617264919621228
F1033,16,0.17617264919621228
F1032,16,0.17617264919621228
F1031,16,0.17617264919621228
F1030,16,0.17617264919621228
F1029,16,0.17617264919621228
F1028,16,0.17617264919621228
F1026,16,0.17617264919621228
F1025,16,0.17617264919621228
F1041,16,0.17617264919621228
F1264,16,0.17617264919621228
F1263,16,0.17617264919621228
F1262,16,0.17617264919621228
F1261,16,0.17617264919621228
F1260,16,0.17617264919621228
F1259,16,0.17617264919621228
F1258,16,0.17617264919621228
F1280,16,0.17617264919621228
F1279,16,0.17617264919621228
F1278,16,0.17617264919621228
F1277,16,0.17617264919621228
F1276,16,0.17617264919621228
F1275,16,0.17617264919621228
F1274,16,0.17617264919621228
F1273,16,0.17617264919621228
F1272,16,0.17617264919621228
F1271,16,0.17617264919621228
F1270,16,0.17617264919621228
F1269,16,0.17617264919621228
F1268,16,0.17617264919621228
F1267,16,0.17617264919621228
F1266,16,0.17617264919621228
F1265,16,0.17617264919621228
F949,16,0.17617264919621228
F1296,16,0.17617264919621228
F1295,16,0.17617264919621228
F1294,16,0.17617264919621228
F1293,16,0.17617264919621228
F1292,16,0.17617264919621228
F1291,16,0.17617264919621228
F1290,16,0.17617264919621228
F1289,16,0.17617264919621228
F1288,16,0.17617264919621228
F1287,16,0.17617264919621228
F1286,16,0.17617264919621228
F1285,16,0.17617264919621228
F1284,16,0.17617264919621228
F1283,16,0.17617264919621228
F1282,16,0.17617264919621228
F1281,16,0.17617264919621228
F1312,16,0.17617264919621228
F1311,16,0.17617264919621228
F1310,16,0.17617264919621228
F1309,16,0.17617264919621228
F1308,16,0.17617264919621228
F1307,16,0.17617264919621228
F1306,16,0.17617264919621228
F1305,16,0.17617264919621228
F1304,16,0.17617264919621228
F1303,16,0.17617264919621228
F1302,16,0.17617264919621228
F1301,16,0.17617264919621228
F1300,16,0.17617264919621228
F1299,16,0.17617264919621228
F1298,16,0.17617264919621228
F1297,16,0.17617264919621228
F1328,16,0.17617264919621228
F1327,16,0.17617264919621228
F1326,16,0.17617264919621228
F1325,16,0.17617264919621228
F1324,16,0.17617264919621228
F1323,16,0.17617264919621228
F1322,16,0.17617264919621228
F1321,16,0.17617264919621228
F1320,16,0.17617264919621228
F1319,16,0.17617264919621228
F1318,16,0.17617264919621228
F1317,16,0.17617264919621228
F1316,16,0.17617264919621228
F1315,16,0.17617264919621228
F1314,16,0.17617264919621228
F1313,16,0.17617264919621228
F717,16,0.17617264919621228
F944,16,0.17617264919621228
F943,16,0.17617264919621228
F1027,16,0.17617264919621228
F942,16,0.17617264919621228
F941,16,0.17617264919621228
F1344,16,0.17617264919621228
F1343,16,0.17617264919621228
F1342,16,0.17617264919621228
F1341,16,0.17617264919621228
F1340,16,0.17617264919621228
F1339,16,0.17617264919621228
F1338,16,0.17617264919621228
F1337,16,0.17617264919621228
F1336,16,0.17617264919621228
F1335,16,0.17617264919621228
F1334,16,0.17617264919621228
F1333,16,0.17617264919621228
F1332,16,0.17617264919621228
F1331,16,0.17617264919621228
F1330,16,0.17617264919621228
F1329,16,0.17617264919621228
F1360,16,0.17617264919621228
F1359,16,0.17617264919621228
F1358,16,0.17617264919621228
F1357,16,0.17617264919621228
F1356,16,0.17617264919621228
F1355,16,0.17617264919621228
F1354,16,0.17617264919621228
F1353,16,0.17617264919621228
F1352,16,0.17617264919621228
F1351,16,0.17617264919621228
F1350,16,0.17617264919621228
F1349,16,0.17617264919621228
F1348,16,0.17617264919621228
F1347,16,0.17617264919621228
F1346,16,0.17617264919621228
F1345,16,0.17617264919621228
F940,16,0.17617264919621228
F939,16,0.17617264919621228
F1365,16,0.17617264919621228
F1364,16,0.17617264919621228
F1363,16,0.17617264919621228
F1362,16,0.17617264919621228
F1361,16,0.17617264919621228
F625,16,0.17617264919621228
F624,16,0.17617264919621228
F623,16,0.17617264919621228
F622,16,0.17617264919621228
F621,16,0.17617264919621228
F620,16,0.17617264919621228
F619,16,0.17617264919621228
F618,16,0.17617264919621228
F617,16,0.17617264919621228
F616,16,0.17617264919621228
F615,16,0.17617264919621228
F938,16,0.17617264919621228
F613,16,0.17617264919621228
F612,16,0.17617264919621228
F611,16,0.17617264919621228
F610,16,0.17617264919621228
F641,16,0.17617264919621228
F640,16,0.17617264919621228
F639,16,0.17617264919621228
F638,16,0.17617264919621228
F637,16,0.17617264919621228
F636,16,0.17617264919621228
F635,16,0.17617264919621228
F634,16,0.17617264919621228
F633,16,0.17617264919621228
F632,16,0.17617264919621228
F631,16,0.17617264919621228
F630,16,0.17617264919621228
F629,16,0.17617264919621228
F628,16,0.17617264919621228
F627,16,0.17617264919621228
F626,16,0.17617264919621228
F937,16,0.17617264919621228
F936,16,0.17617264919621228
F657,16,0.17617264919621228
F656,16,0.17617264919621228
F655,16,0.17617264919621228
F654,16,0.17617264919621228
F653,16,0.17617264919621228
F652,16,0.17617264919621228
F651,16,0.17617264919621228
F650,16,0.17617264919621228
F649,16,0.17617264919621228
F648,16,0.17617264919621228
F647,16,0.17617264919621228
F646,16,0.17617264919621228
F645,16,0.17617264919621228
F644,16,0.17617264919621228
F643,16,0.17617264919621228
F642,16,0.17617264919621228
F673,16,0.17617264919621228
F672,16,0.17617264919621228
F671,16,0.17617264919621228
F670,16,0.17617264919621228
F669,16,0.17617264919621228
F668,16,0.17617264919621228
F667,16,0.17617264919621228
F666,16,0.17617264919621228
F665,16,0.17617264919621228
F664,16,0.17617264919621228
F663,16,0.17617264919621228
F662,16,0.17617264919621228
F661,16,0.17617264919621228
F614,16,0.17617264919621228
F659,16,0.17617264919621228
F658,16,0.17617264919621228
F689,16,0.17617264919621228
F688,16,0.17617264919621228
F687,16,0.17617264919621228
F686,16,0.17617264919621228
F685,16,0.17617264919621228
F684,16,0.17617264919621228
F683,16,0.17617264919621228
F682,16,0.17617264919621228
F681,16,0.17617264919621228
F680,16,0.17617264919621228
F679,16,0.17617264919621228
F678,16,0.17617264919621228
F677,16,0.17617264919621228
F676,16,0.17617264919621228
F675,16,0.17617264919621228
F674,16,0.17617264919621228
F705,16,0.17617264919621228
F704,16,0.17617264919621228
F935,16,0.17617264919621228
F702,16,0.17617264919621228
F701,16,0.17617264919621228
F700,16,0.17617264919621228
F699,16,0.17617264919621228
F698,16,0.17617264919621228
